"","caseid","commonweight","age","gender","race_eth","education","marital","employment","device","republican","public_ins","public_option"
"17122",1041006591,0.763804567246952,75,"Male","White","High school graduate","Divorced","Retired","Computer",0,1,1
"17123",1041015721,0.666031687451965,65,"Female","Hispanic/Latino","Some college or 2-year degree","Separated","Retired","Tablet",0,1,1
"17124",1041004423,0.566603465126464,55,"Male","White","High school graduate","Married","Employed","Computer",0,1,0
"17125",1041007533,1.44435726195178,45,"Female","White","High school graduate","Married","Employed","Computer",0,0,1
"17127",1041000243,0.67903402157213,26,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17128",1041003789,0.702467671935486,53,"Female","White","High school graduate","Married","Employed","Computer",1,0,1
"17129",1041008181,0.447002860111756,39,"Female","White","High school graduate","Never married","Employed","Computer",0,0,1
"17130",1041014457,0.414747330732585,62,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Disabled","Computer",0,1,1
"17131",1041015545,0.836875461084938,30,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Other","Smartphone",0,0,1
"17132",1041001803,0.472440342280458,22,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17133",1041002943,0.728719288126214,21,"Female","White","Some college or 2-year degree","Never married","Other","Computer",0,0,1
"17134",1041002433,1.28824576001418,23,"Female","White","College graduate or higher","Married","Unemployed","Computer",0,0,1
"17135",1039977283,0.32734533543464,39,"Female","White","High school graduate","Never married","Employed","Computer",0,1,1
"17136",1039977265,0.707520734592843,74,"Female","White","High school graduate","Married","Retired","Computer",1,1,0
"17137",1041002577,0.287820236366167,26,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,1
"17138",1041007059,0.788282215588332,55,"Female","White","High school graduate","Divorced","Other","Tablet",1,1,0
"17139",1041007225,2.06248385052378,36,"Male","White","High school graduate","Married","Employed","Smartphone",1,0,1
"17140",1041000677,0.507839196522289,29,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17141",1041003879,1.0830479679424,77,"Female","White","High school graduate","Married","Retired","Computer",1,1,0
"17142",1041005547,0.545429550605975,62,"Male","White","High school graduate","Married","Retired","Computer",0,1,1
"17143",1041000053,0.240830881959093,23,"Female","Hispanic/Latino","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17144",1041008501,1.4358988990033,49,"Female","White","High school graduate","Divorced","Employed","Smartphone",0,0,1
"17145",1041000697,2.4352751246006,26,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Other","Computer",0,0,0
"17146",1041016059,0.59834534828156,47,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",0,0,1
"17147",1041015645,0.266660817528577,36,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Other","Computer",0,1,1
"17148",1041001471,0.637649503150423,23,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17149",1041015405,0.214876953270656,54,"Female","Hispanic/Latino","Some college or 2-year degree","Divorced","Employed","Smartphone",0,0,1
"17150",1039978117,1.30507277622824,41,"Male","White","Some college or 2-year degree","Never married","Disabled","Smartphone",0,1,1
"17151",1041006857,0.962014411541025,49,"Female","White","High school graduate","Never married","Other","Computer",0,1,1
"17152",1041001615,0.20005805198576,27,"Male","White","College graduate or higher","Never married","Employed","Computer",0,1,1
"17153",1039976467,0.701577090749318,54,"Female","Black","High school graduate","Married","Employed","Computer",0,0,1
"17154",1041006489,0.594088172266807,53,"Male","White","High school graduate","Never married","Employed","Computer",0,0,1
"17155",1041003605,1.57152067670241,73,"Female","White","High school graduate","Divorced","Retired","Computer",1,1,0
"17156",1041000709,0.927492828525266,23,"Female","White","College graduate or higher","Never married","Employed","Smartphone",1,0,1
"17157",1041002023,0.552348073577055,28,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,0
"17158",1041000707,1.50247923705082,30,"Male","White","College graduate or higher","Married","Employed","Tablet",1,0,0
"17159",1041014747,0.324231941817843,54,"Male","Hispanic/Latino","Some college or 2-year degree","Divorced","Retired","Smartphone",1,0,1
"17160",1041015599,0.272107348343324,50,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",1,0,1
"17161",1041004467,0.633297076111486,47,"Female","White","High school graduate","Married","Employed","Computer",0,0,1
"17162",1039978485,3.06343201214283,55,"Male","White","Less than high school","Divorced","Employed","Computer",0,0,0
"17163",1041000905,0.507839196522289,25,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17164",1041000917,0.305031109473354,26,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17165",1041003853,0.739782254020857,51,"Female","White","Less than high school","Married","Disabled","Computer",0,1,1
"17166",1039976397,0.881915241292445,57,"Male","White","High school graduate","Married","Disabled","Computer",0,1,1
"17167",1041015509,0.33634684529751,75,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",1,1,0
"17168",1041004251,0.889986835750301,83,"Female","White","High school graduate","Widowed","Retired","Computer",1,1,1
"17169",1041000287,0.607638059961018,29,"Female","White","Some college or 2-year degree","Married","Employed","Smartphone",0,0,1
"17170",1041005061,1.19083662014516,56,"Male","White","High school graduate","Never married","Other","Smartphone",0,1,1
"17171",1039976189,1.30166381747272,76,"Female","White","High school graduate","Married","Retired","Computer",0,1,1
"17172",1038436597,3.24668045963416,29,"Female","Asian","High school graduate","Married","Other","Smartphone",1,1,1
"17173",1041004541,1.28679159701934,70,"Female","White","Less than high school","Married","Retired","Smartphone",0,1,0
"17174",1041005461,0.742054456655853,76,"Female","White","High school graduate","Widowed","Retired","Computer",0,1,0
"17175",1039975681,0.796398125364986,80,"Female","White","High school graduate","Married","Employed","Tablet",0,1,0
"17176",1039976791,0.434810736363054,28,"Female","White","Some college or 2-year degree","Divorced","Employed","Smartphone",0,0,1
"17177",1041001477,0.922392116656854,26,"Female","Black","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17178",1041000199,0.696631854279488,26,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17179",1041008137,0.644533375679967,45,"Female","White","High school graduate","Separated","Employed","Computer",0,0,1
"17180",1039977483,0.545885429251091,46,"Female","White","High school graduate","Married","Employed","Tablet",0,0,1
"17181",1041015417,1.19285339813144,32,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Smartphone",0,1,1
"17182",1041014673,0.19150817564508,60,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",0,0,0
"17183",1041000643,1.0347275923693,21,"Female","White","College graduate or higher","Never married","Employed","Smartphone",1,0,1
"17184",1041002005,0.273545474437744,24,"Female","White","College graduate or higher","Never married","Employed","Tablet",0,0,1
"17185",1039977241,1.6667257386333,66,"Male","White","High school graduate","Married","Retired","Computer",1,1,1
"17186",1041009135,0.620881234748977,49,"Male","White","High school graduate","Married","Employed","Tablet",0,0,1
"17187",1039977989,0.269863375149646,24,"Female","Other","Some college or 2-year degree","Never married","Employed","Computer",0,0,1
"17188",1041001633,0.365011207929659,23,"Female","Hispanic/Latino","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17189",1041003931,0.123514241051864,50,"Male","White","High school graduate","Married","Employed","Computer",0,0,1
"17190",1041000903,0.686187534280582,28,"Female","White","College graduate or higher","Never married","Employed","Computer",1,0,1
"17191",1041007791,1.02486589981226,69,"Female","White","High school graduate","Married","Retired","Computer",1,1,0
"17192",1041005235,0.840123810321927,80,"Male","White","High school graduate","Married","Retired","Computer",0,1,1
"17193",1041005113,1.61293709350736,51,"Female","White","High school graduate","Married","Employed","Tablet",0,1,1
"17194",1041001273,0.504089938686672,24,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17195",1041000637,0.26446941248324,26,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17196",1038449729,0.6539006006161,34,"Female","Hispanic/Latino","Less than high school","Never married","Employed","Smartphone",0,1,1
"17197",1041015795,0.115408557887114,76,"Female","Hispanic/Latino","Some college or 2-year degree","Widowed","Retired","Smartphone",0,1,0
"17198",1039977471,0.771091767088268,51,"Female","White","High school graduate","Married","Employed","Smartphone",1,0,1
"17199",1041016009,1.05971295300113,20,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Other","Computer",0,0,1
"17200",1041003517,0.858527210413225,64,"Male","White","Less than high school","Married","Retired","Tablet",1,0,1
"17201",1041015251,0.399101498898303,56,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Disabled","Smartphone",0,1,1
"17202",1041016151,0.39420242877725,58,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Disabled","Computer",0,1,1
"17203",1041014561,0.24113737933216,63,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"17204",1041014895,0.537946058215185,69,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,1,1
"17205",1041005285,0.520942416980533,57,"Male","White","High school graduate","Divorced","Employed","Computer",0,1,1
"17206",1041014483,0.454018686665263,63,"Female","Hispanic/Latino","Some college or 2-year degree","Divorced","Disabled","Computer",0,1,1
"17207",1041014775,0.147510720394817,54,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Computer",0,1,1
"17208",1041003007,0.230991334670067,26,"Male","White","College graduate or higher","Never married","Employed","Smartphone",0,0,0
"17209",1041015211,0.316368700819229,58,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,0,1
"17210",1040999943,0.355193321941589,28,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"17211",1039978711,0.777187879041604,39,"Female","White","Some college or 2-year degree","Married","Employed","Computer",0,0,0
"17212",1041016069,0.253194611541965,45,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",0,0,1
"17213",1041004843,0.771182784450986,59,"Female","White","High school graduate","Married","Disabled","Tablet",1,1,0
"17214",1041005741,0.517087708718559,56,"Female","White","Less than high school","Married","Disabled","Computer",0,1,1
"17215",1041001807,0.154519950765954,24,"Female","White","College graduate or higher","Married","Employed","Smartphone",1,0,1
"17216",1038436531,2.95390467810114,29,"Female","Hispanic/Latino","Less than high school","Never married","Employed","Smartphone",1,0,0
"17217",1041015387,0.416691930452163,67,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,1,1
"17218",1041002185,1.01286620535724,21,"Female","Other","Some college or 2-year degree","Never married","Other","Smartphone",0,0,1
